,match_id,innings,ball,striker,runs_off_bat
182430,1216516,2,3.3,AT Rayudu,0
182431,1216516,2,3.4,AT Rayudu,1
182432,1216516,2,3.5,F du Plessis,0
182433,1216516,2,3.6,AT Rayudu,4
182434,1216516,2,4.1,F du Plessis,4
182435,1216516,2,4.2,F du Plessis,3
182436,1216516,2,4.3,AT Rayudu,1
182437,1216516,2,4.4,F du Plessis,0
182438,1216516,2,4.5,F du Plessis,4
182440,1216516,2,4.7,F du Plessis,0
182441,1216516,2,5.1,AT Rayudu,0
182442,1216516,2,5.2,KM Jadhav,1
182443,1216516,2,5.3,F du Plessis,4
182444,1216516,2,5.4,F du Plessis,4
182445,1216516,2,5.5,F du Plessis,0
182446,1216516,2,5.6,KM Jadhav,0
182533,1216514,1,0.1,JC Buttler,0
182534,1216514,1,0.2,JC Buttler,4
182535,1216514,1,0.3,JC Buttler,1
182536,1216514,1,0.4,SPD Smith,0
182537,1216514,1,0.5,SPD Smith,0
182538,1216514,1,0.6,SPD Smith,4
182539,1216514,1,1.1,JC Buttler,0
182540,1216514,1,1.2,JC Buttler,4
182541,1216514,1,1.3,JC Buttler,1
182542,1216514,1,1.4,SPD Smith,1
182543,1216514,1,1.5,JC Buttler,0
182544,1216514,1,1.6,JC Buttler,1
182545,1216514,1,2.1,JC Buttler,6
182546,1216514,1,2.2,JC Buttler,4
182547,1216514,1,2.3,JC Buttler,1
182548,1216514,1,2.4,SPD Smith,0
182549,1216514,1,2.5,SV Samson,4
182550,1216514,1,2.6,SV Samson,0
182551,1216514,1,3.1,JC Buttler,0
182552,1216514,1,3.2,RV Uthappa,0
182553,1216514,1,3.3,RV Uthappa,0
182554,1216514,1,3.4,RV Uthappa,0
182555,1216514,1,3.5,RV Uthappa,0
182556,1216514,1,3.6,RV Uthappa,0
182557,1216514,1,4.1,SV Samson,0
182558,1216514,1,4.2,MK Lomror,0
182559,1216514,1,4.3,MK Lomror,0
182560,1216514,1,4.4,MK Lomror,1
182561,1216514,1,4.5,RV Uthappa,1
182562,1216514,1,4.6,MK Lomror,0
182563,1216514,1,5.1,RV Uthappa,1
182564,1216514,1,5.2,MK Lomror,1
182565,1216514,1,5.3,RV Uthappa,0
182566,1216514,1,5.4,RV Uthappa,0
182567,1216514,1,5.5,RV Uthappa,2
182568,1216514,1,5.6,RV Uthappa,1
182655,1216514,2,0.1,D Padikkal,1
182656,1216514,2,0.2,AJ Finch,0
182657,1216514,2,0.3,AJ Finch,0
182658,1216514,2,0.4,AJ Finch,0
182659,1216514,2,0.5,AJ Finch,0
182660,1216514,2,0.6,AJ Finch,4
182661,1216514,2,1.1,D Padikkal,6
182662,1216514,2,1.2,D Padikkal,0
182663,1216514,2,1.3,D Padikkal,4
182664,1216514,2,1.4,D Padikkal,2
182665,1216514,2,1.5,D Padikkal,2
182666,1216514,2,1.6,D Padikkal,1
182667,1216514,2,2.1,D Padikkal,1
182668,1216514,2,2.2,AJ Finch,4
182669,1216514,2,2.3,AJ Finch,0
182670,1216514,2,2.4,V Kohli,1
182671,1216514,2,2.5,D Padikkal,1
182672,1216514,2,2.6,V Kohli,0
182673,1216514,2,3.1,D Padikkal,0
182674,1216514,2,3.2,D Padikkal,4
182675,1216514,2,3.3,D Padikkal,1
182676,1216514,2,3.4,V Kohli,0
182677,1216514,2,3.5,V Kohli,0
182678,1216514,2,3.6,V Kohli,0
182679,1216514,2,4.1,D Padikkal,1
182680,1216514,2,4.2,V Kohli,0
182681,1216514,2,4.3,V Kohli,4
182682,1216514,2,4.4,V Kohli,1
182683,1216514,2,4.5,D Padikkal,1
182684,1216514,2,4.6,V Kohli,0
182685,1216514,2,5.1,D Padikkal,2
182686,1216514,2,5.2,D Padikkal,0
182687,1216514,2,5.3,D Padikkal,4
182688,1216514,2,5.4,D Padikkal,0
182689,1216514,2,5.5,D Padikkal,4
182690,1216514,2,5.6,D Padikkal,1
182771,1216515,1,0.1,PP Shaw,1
182772,1216515,1,0.2,S Dhawan,1
182773,1216515,1,0.3,PP Shaw,0
182774,1216515,1,0.4,PP Shaw,4
182775,1216515,1,0.5,PP Shaw,1
182776,1216515,1,0.6,S Dhawan,1
182777,1216515,1,1.1,S Dhawan,4
182778,1216515,1,1.2,S Dhawan,1
182779,1216515,1,1.3,PP Shaw,2
182780,1216515,1,1.4,PP Shaw,1
182781,1216515,1,1.5,S Dhawan,0
182782,1216515,1,1.6,S Dhawan,0
182783,1216515,1,2.1,PP Shaw,0
182784,1216515,1,2.2,PP Shaw,1
182785,1216515,1,2.3,S Dhawan,1
182786,1216515,1,2.4,PP Shaw,4
182787,1216515,1,2.5,PP Shaw,6
182788,1216515,1,2.6,PP Shaw,1
182789,1216515,1,3.1,PP Shaw,1
182790,1216515,1,3.2,S Dhawan,0
182791,1216515,1,3.3,S Dhawan,1
182792,1216515,1,3.4,PP Shaw,1
182793,1216515,1,3.5,S Dhawan,4
182794,1216515,1,3.6,S Dhawan,0
182795,1216515,1,4.1,PP Shaw,1
182796,1216515,1,4.2,S Dhawan,6
182797,1216515,1,4.3,S Dhawan,6
182798,1216515,1,4.4,S Dhawan,1
182799,1216515,1,4.5,PP Shaw,0
182800,1216515,1,4.6,PP Shaw,1
182801,1216515,1,5.1,PP Shaw,4
182802,1216515,1,5.2,PP Shaw,0
182803,1216515,1,5.3,PP Shaw,1
182804,1216515,1,5.4,S Dhawan,0
182805,1216515,1,5.5,S Dhawan,0
182806,1216515,1,5.6,PP Shaw,1
182893,1216515,2,0.1,Shubman Gill,0
182894,1216515,2,0.2,Shubman Gill,0
182895,1216515,2,0.3,Shubman Gill,1
182896,1216515,2,0.4,SP Narine,0
182897,1216515,2,0.5,SP Narine,2
182898,1216515,2,0.6,SP Narine,1
182899,1216515,2,1.1,SP Narine,0
182900,1216515,2,1.2,SP Narine,0
182901,1216515,2,1.3,N Rana,0
182902,1216515,2,1.4,N Rana,3
182903,1216515,2,1.5,Shubman Gill,1
182904,1216515,2,1.6,N Rana,0
182905,1216515,2,2.1,Shubman Gill,1
182906,1216515,2,2.2,N Rana,6
182907,1216515,2,2.3,N Rana,0
182908,1216515,2,2.4,N Rana,1
182909,1216515,2,2.5,Shubman Gill,1
182910,1216515,2,2.6,N Rana,6
182911,1216515,2,3.1,Shubman Gill,4
182912,1216515,2,3.2,Shubman Gill,1
182913,1216515,2,3.3,N Rana,0
182914,1216515,2,3.4,Shubman Gill,6
182915,1216515,2,3.5,Shubman Gill,0
182916,1216515,2,3.6,Shubman Gill,0
182917,1216515,2,4.1,N Rana,1
182918,1216515,2,4.2,Shubman Gill,4
182919,1216515,2,4.3,Shubman Gill,1
182920,1216515,2,4.4,N Rana,1
182921,1216515,2,4.5,Shubman Gill,1
182922,1216515,2,4.6,N Rana,0
182924,1216515,2,5.2,Shubman Gill,1
182925,1216515,2,5.3,N Rana,4
182926,1216515,2,5.4,N Rana,4
182927,1216515,2,5.5,N Rana,0
182928,1216515,2,5.6,N Rana,1
182929,1216515,2,5.7,Shubman Gill,1
183020,1216513,1,0.1,KL Rahul,2
183021,1216513,1,0.2,KL Rahul,0
183022,1216513,1,0.3,KL Rahul,0
183023,1216513,1,0.4,KL Rahul,0
183024,1216513,1,0.5,KL Rahul,1
183025,1216513,1,0.6,MA Agarwal,1
183026,1216513,1,1.1,MA Agarwal,2
183027,1216513,1,1.2,MA Agarwal,1
183028,1216513,1,1.3,KL Rahul,4
183029,1216513,1,1.4,KL Rahul,0
183030,1216513,1,1.5,KL Rahul,1
183031,1216513,1,1.6,MA Agarwal,0
183032,1216513,1,2.1,KL Rahul,0
183033,1216513,1,2.2,KL Rahul,2
183034,1216513,1,2.3,KL Rahul,4
183035,1216513,1,2.4,KL Rahul,0
183036,1216513,1,2.5,KL Rahul,1
183037,1216513,1,2.6,MA Agarwal,0
183038,1216513,1,3.1,KL Rahul,1
183039,1216513,1,3.2,MA Agarwal,1
183040,1216513,1,3.3,KL Rahul,1
183041,1216513,1,3.4,MA Agarwal,4
183042,1216513,1,3.5,MA Agarwal,1
183043,1216513,1,3.6,KL Rahul,4
183044,1216513,1,4.1,MA Agarwal,0
183045,1216513,1,4.2,MA Agarwal,4
183046,1216513,1,4.3,MA Agarwal,1
183047,1216513,1,4.4,KL Rahul,1
183048,1216513,1,4.5,MA Agarwal,0
183049,1216513,1,4.6,KL Rahul,0
183050,1216513,1,5.1,MA Agarwal,4
183051,1216513,1,5.2,MA Agarwal,1
183052,1216513,1,5.3,KL Rahul,1
183053,1216513,1,5.4,MA Agarwal,1
183054,1216513,1,5.5,KL Rahul,0
183055,1216513,1,5.6,KL Rahul,1
183143,1216513,2,0.1,SR Watson,0
183144,1216513,2,0.2,SR Watson,0
183145,1216513,2,0.3,SR Watson,4
183146,1216513,2,0.4,SR Watson,4
183147,1216513,2,0.5,SR Watson,1
183148,1216513,2,0.6,F du Plessis,0
183149,1216513,2,1.1,SR Watson,0
183150,1216513,2,1.2,SR Watson,0
183151,1216513,2,1.3,SR Watson,0
183152,1216513,2,1.4,SR Watson,1
183153,1216513,2,1.5,F du Plessis,1
183154,1216513,2,1.6,SR Watson,0
183155,1216513,2,1.7,SR Watson,0
183156,1216513,2,2.1,F du Plessis,1
183157,1216513,2,2.2,SR Watson,1
183158,1216513,2,2.3,F du Plessis,2
183159,1216513,2,2.4,F du Plessis,1
183160,1216513,2,2.5,SR Watson,4
183161,1216513,2,2.6,SR Watson,0
183162,1216513,2,3.1,F du Plessis,1
183163,1216513,2,3.2,SR Watson,0
183164,1216513,2,3.3,SR Watson,4
183165,1216513,2,3.4,SR Watson,1
183166,1216513,2,3.5,F du Plessis,0
183167,1216513,2,3.6,F du Plessis,1
183169,1216513,2,4.2,F du Plessis,4
183170,1216513,2,4.3,F du Plessis,2
183171,1216513,2,4.4,F du Plessis,0
183172,1216513,2,4.5,F du Plessis,1
183173,1216513,2,4.6,SR Watson,0
183174,1216513,2,4.7,SR Watson,1
183175,1216513,2,5.1,SR Watson,1
183176,1216513,2,5.2,F du Plessis,4
183177,1216513,2,5.3,F du Plessis,2
183178,1216513,2,5.4,F du Plessis,4
183179,1216513,2,5.5,F du Plessis,4
183180,1216513,2,5.6,F du Plessis,4
183256,1216538,1,0.1,RG Sharma,0
183257,1216538,1,0.2,RG Sharma,0
183258,1216538,1,0.3,RG Sharma,0
183259,1216538,1,0.4,RG Sharma,6
183260,1216538,1,0.5,RG Sharma,0
183261,1216538,1,0.6,SA Yadav,0
183262,1216538,1,1.1,Q de Kock,0
183263,1216538,1,1.2,Q de Kock,0
183264,1216538,1,1.3,Q de Kock,1
183265,1216538,1,1.4,SA Yadav,0
183266,1216538,1,1.5,SA Yadav,0
183267,1216538,1,1.6,SA Yadav,0
183268,1216538,1,2.1,Q de Kock,4
183270,1216538,1,2.3,Q de Kock,1
183271,1216538,1,2.4,SA Yadav,4
183272,1216538,1,2.5,SA Yadav,4
183273,1216538,1,2.6,SA Yadav,4
183274,1216538,1,2.7,SA Yadav,0
183275,1216538,1,3.1,Q de Kock,1
183276,1216538,1,3.2,SA Yadav,0
183277,1216538,1,3.3,SA Yadav,4
183278,1216538,1,3.4,SA Yadav,1
183279,1216538,1,3.5,Q de Kock,1
183280,1216538,1,3.6,SA Yadav,0
183281,1216538,1,4.1,Q de Kock,4
183282,1216538,1,4.2,Q de Kock,0
183283,1216538,1,4.3,Q de Kock,0
183284,1216538,1,4.4,Q de Kock,0
183285,1216538,1,4.5,SA Yadav,0
183286,1216538,1,4.6,SA Yadav,1
183287,1216538,1,5.1,SA Yadav,4
183288,1216538,1,5.2,SA Yadav,1
183289,1216538,1,5.3,Q de Kock,1
183290,1216538,1,5.4,SA Yadav,4
183291,1216538,1,5.5,SA Yadav,0
183292,1216538,1,5.6,Ishan Kishan,0
183379,1216538,2,0.1,DA Warner,1
183380,1216538,2,0.2,JM Bairstow,0
183381,1216538,2,0.3,JM Bairstow,6
183382,1216538,2,0.4,JM Bairstow,0
183383,1216538,2,0.5,JM Bairstow,1
183384,1216538,2,0.6,DA Warner,0
183385,1216538,2,1.1,JM Bairstow,0
183386,1216538,2,1.2,JM Bairstow,2
183387,1216538,2,1.3,JM Bairstow,4
183388,1216538,2,1.4,JM Bairstow,4
183389,1216538,2,1.5,JM Bairstow,1
183390,1216538,2,1.6,DA Warner,1
183391,1216538,2,2.1,DA Warner,0
183393,1216538,2,2.3,DA Warner,1
183394,1216538,2,2.4,JM Bairstow,0
183395,1216538,2,2.5,JM Bairstow,0
183396,1216538,2,2.6,JM Bairstow,6
183397,1216538,2,2.7,JM Bairstow,0
183398,1216538,2,3.1,DA Warner,0
183399,1216538,2,3.2,DA Warner,0
183400,1216538,2,3.3,DA Warner,0
183401,1216538,2,3.4,DA Warner,1
183402,1216538,2,3.5,JM Bairstow,1
183403,1216538,2,3.6,DA Warner,2
183404,1216538,2,4.1,JM Bairstow,0
183405,1216538,2,4.2,MK Pandey,0
183406,1216538,2,4.3,MK Pandey,4
183407,1216538,2,4.4,MK Pandey,0
183408,1216538,2,4.5,MK Pandey,4
183409,1216538,2,4.6,MK Pandey,0
183410,1216538,2,5.1,DA Warner,4
183411,1216538,2,5.2,DA Warner,4
183412,1216538,2,5.3,DA Warner,0
183413,1216538,2,5.4,DA Warner,1
183414,1216538,2,5.5,MK Pandey,4
183415,1216538,2,5.6,MK Pandey,1
183508,1216519,1,0.1,PP Shaw,0
183509,1216519,1,0.2,S Dhawan,1
183510,1216519,1,0.3,PP Shaw,4
183511,1216519,1,0.4,PP Shaw,0
183512,1216519,1,0.5,PP Shaw,4
183513,1216519,1,0.6,PP Shaw,4
183514,1216519,1,1.1,S Dhawan,0
183515,1216519,1,1.2,S Dhawan,0
183516,1216519,1,1.3,S Dhawan,1
183517,1216519,1,1.4,PP Shaw,1
183518,1216519,1,1.5,S Dhawan,0
183519,1216519,1,1.6,S Dhawan,1
183520,1216519,1,2.1,S Dhawan,4
183521,1216519,1,2.2,S Dhawan,3
183522,1216519,1,2.3,PP Shaw,0
183523,1216519,1,2.4,PP Shaw,6
183524,1216519,1,2.5,PP Shaw,0
183525,1216519,1,2.6,PP Shaw,1
183526,1216519,1,3.1,PP Shaw,0
183527,1216519,1,3.2,PP Shaw,1
183528,1216519,1,3.3,S Dhawan,1
183529,1216519,1,3.4,PP Shaw,0
183530,1216519,1,3.5,PP Shaw,1
183531,1216519,1,3.6,S Dhawan,1
183532,1216519,1,4.1,S Dhawan,1
183533,1216519,1,4.2,PP Shaw,4
183534,1216519,1,4.3,PP Shaw,6
183535,1216519,1,4.4,PP Shaw,1
183536,1216519,1,4.5,S Dhawan,4
183537,1216519,1,4.6,S Dhawan,2
183538,1216519,1,5.1,PP Shaw,0
183539,1216519,1,5.2,PP Shaw,2
183540,1216519,1,5.3,PP Shaw,2
183541,1216519,1,5.4,PP Shaw,4
183542,1216519,1,5.5,PP Shaw,1
183543,1216519,1,5.6,S Dhawan,1
183634,1216519,2,0.1,D Padikkal,1
183636,1216519,2,0.3,AJ Finch,0
183637,1216519,2,0.4,AJ Finch,0
183638,1216519,2,0.5,AJ Finch,1
183639,1216519,2,0.6,D Padikkal,1
183640,1216519,2,0.7,AJ Finch,1
183641,1216519,2,1.1,AJ Finch,4
183643,1216519,2,1.3,AJ Finch,0
183644,1216519,2,1.4,AJ Finch,2
183645,1216519,2,1.5,AJ Finch,1
183646,1216519,2,1.6,D Padikkal,1
183647,1216519,2,1.7,AJ Finch,0
183648,1216519,2,2.1,AJ Finch,2
183649,1216519,2,2.2,AJ Finch,1
183650,1216519,2,2.3,D Padikkal,0
183651,1216519,2,2.4,D Padikkal,1
183652,1216519,2,2.5,AJ Finch,1
183653,1216519,2,2.6,D Padikkal,0
183654,1216519,2,3.1,V Kohli,4
183655,1216519,2,3.2,V Kohli,1
183656,1216519,2,3.3,AJ Finch,0
183657,1216519,2,3.4,V Kohli,0
183658,1216519,2,3.5,V Kohli,1
183659,1216519,2,3.6,AJ Finch,0
183660,1216519,2,4.1,V Kohli,4
183661,1216519,2,4.2,V Kohli,0
183662,1216519,2,4.3,V Kohli,1
183663,1216519,2,4.4,AB de Villiers,1
183664,1216519,2,4.5,V Kohli,1
183665,1216519,2,4.6,AB de Villiers,4
183666,1216519,2,5.1,V Kohli,1
183667,1216519,2,5.2,AB de Villiers,0
183668,1216519,2,5.3,AB de Villiers,0
183669,1216519,2,5.4,AB de Villiers,4
183670,1216519,2,5.5,AB de Villiers,0
183671,1216519,2,5.6,V Kohli,0
183760,1216511,1,0.1,Q de Kock,4
183762,1216511,1,0.3,Q de Kock,0
183763,1216511,1,0.4,Q de Kock,1
183764,1216511,1,0.5,RG Sharma,0
183765,1216511,1,0.6,RG Sharma,0
183766,1216511,1,0.7,RG Sharma,4
183767,1216511,1,1.1,Q de Kock,1
183768,1216511,1,1.2,RG Sharma,0
183769,1216511,1,1.3,RG Sharma,1
183770,1216511,1,1.4,Q de Kock,0
183771,1216511,1,1.5,Q de Kock,1
183772,1216511,1,1.6,RG Sharma,1
183773,1216511,1,2.1,RG Sharma,0
183774,1216511,1,2.2,RG Sharma,6
183775,1216511,1,2.3,RG Sharma,4
183776,1216511,1,2.4,RG Sharma,1
183777,1216511,1,2.5,Q de Kock,4
183778,1216511,1,2.6,Q de Kock,0
183779,1216511,1,3.1,RG Sharma,1
183780,1216511,1,3.2,Q de Kock,0
183781,1216511,1,3.3,Q de Kock,4
183782,1216511,1,3.4,Q de Kock,6
183783,1216511,1,3.5,Q de Kock,0
183784,1216511,1,3.6,Q de Kock,1
183785,1216511,1,4.1,Q de Kock,1
183786,1216511,1,4.2,RG Sharma,0
183787,1216511,1,4.3,RG Sharma,6
183788,1216511,1,4.4,RG Sharma,1
183789,1216511,1,4.5,Q de Kock,0
183790,1216511,1,4.6,SA Yadav,1
183791,1216511,1,5.1,SA Yadav,1
183792,1216511,1,5.2,RG Sharma,0
183793,1216511,1,5.3,RG Sharma,0
183794,1216511,1,5.4,SA Yadav,0
183795,1216511,1,5.5,SA Yadav,4
183797,1216511,1,5.7,SA Yadav,0
183887,1216511,2,0.1,YBK Jaiswal,0
183888,1216511,2,0.2,YBK Jaiswal,0
183889,1216511,2,0.3,SPD Smith,0
183890,1216511,2,0.4,SPD Smith,4
183891,1216511,2,0.5,SPD Smith,0
183892,1216511,2,0.6,SPD Smith,1
183893,1216511,2,1.1,SPD Smith,0
183894,1216511,2,1.2,SPD Smith,1
183895,1216511,2,1.3,JC Buttler,1
183896,1216511,2,1.4,SPD Smith,0
183897,1216511,2,1.5,SV Samson,0
183898,1216511,2,1.6,SV Samson,0
183899,1216511,2,2.1,JC Buttler,4
183900,1216511,2,2.2,JC Buttler,0
183901,1216511,2,2.3,JC Buttler,0
183902,1216511,2,2.4,JC Buttler,1
183903,1216511,2,2.5,SV Samson,0
183904,1216511,2,2.6,MK Lomror,0
183905,1216511,2,3.1,JC Buttler,0
183906,1216511,2,3.2,JC Buttler,0
183907,1216511,2,3.3,JC Buttler,0
183908,1216511,2,3.4,JC Buttler,4
183909,1216511,2,3.5,JC Buttler,0
183910,1216511,2,3.6,JC Buttler,0
183911,1216511,2,4.1,MK Lomror,0
183912,1216511,2,4.2,MK Lomror,0
183913,1216511,2,4.3,MK Lomror,1
183914,1216511,2,4.4,JC Buttler,4
183915,1216511,2,4.5,JC Buttler,1
183916,1216511,2,4.6,MK Lomror,1
183917,1216511,2,5.1,MK Lomror,2
183918,1216511,2,5.2,MK Lomror,4
183919,1216511,2,5.3,MK Lomror,0
183920,1216511,2,5.4,MK Lomror,1
183921,1216511,2,5.5,JC Buttler,0
183922,1216511,2,5.6,JC Buttler,1
183998,1216501,1,0.2,RA Tripathi,4
183999,1216501,1,0.3,RA Tripathi,0
184000,1216501,1,0.4,RA Tripathi,1
184001,1216501,1,0.5,Shubman Gill,0
184002,1216501,1,0.6,Shubman Gill,1
184003,1216501,1,0.7,RA Tripathi,0
184004,1216501,1,1.1,Shubman Gill,0
184005,1216501,1,1.2,Shubman Gill,1
184006,1216501,1,1.3,RA Tripathi,0
184007,1216501,1,1.4,RA Tripathi,0
184008,1216501,1,1.5,RA Tripathi,0
184009,1216501,1,1.6,Shubman Gill,1
184010,1216501,1,2.1,Shubman Gill,1
184011,1216501,1,2.2,RA Tripathi,1
184012,1216501,1,2.3,Shubman Gill,4
184013,1216501,1,2.4,Shubman Gill,1
184014,1216501,1,2.5,RA Tripathi,4
184015,1216501,1,2.6,RA Tripathi,4
184016,1216501,1,3.1,Shubman Gill,1
184017,1216501,1,3.2,RA Tripathi,4
184018,1216501,1,3.3,RA Tripathi,1
184019,1216501,1,3.4,Shubman Gill,1
184020,1216501,1,3.5,RA Tripathi,0
184021,1216501,1,3.6,RA Tripathi,4
184022,1216501,1,4.1,Shubman Gill,0
184024,1216501,1,4.3,Shubman Gill,0
184025,1216501,1,4.4,N Rana,0
184026,1216501,1,4.5,N Rana,4
184027,1216501,1,4.6,N Rana,0
184028,1216501,1,4.7,N Rana,0
184029,1216501,1,5.1,RA Tripathi,0
184030,1216501,1,5.2,RA Tripathi,1
184031,1216501,1,5.3,N Rana,1
184032,1216501,1,5.4,RA Tripathi,6
184034,1216501,1,5.6,RA Tripathi,1
184035,1216501,1,5.7,N Rana,1
184123,1216501,2,0.1,SR Watson,0
184124,1216501,2,0.2,SR Watson,0
184125,1216501,2,0.3,SR Watson,1
184126,1216501,2,0.4,F du Plessis,0
184127,1216501,2,0.5,F du Plessis,1
184128,1216501,2,0.6,SR Watson,4
184129,1216501,2,1.1,F du Plessis,1
184130,1216501,2,1.2,SR Watson,1
184131,1216501,2,1.3,F du Plessis,1
184132,1216501,2,1.4,SR Watson,1
184133,1216501,2,1.5,F du Plessis,4
184134,1216501,2,1.6,F du Plessis,4
184135,1216501,2,2.1,SR Watson,0
184136,1216501,2,2.2,SR Watson,0
184137,1216501,2,2.3,SR Watson,0
184138,1216501,2,2.4,F du Plessis,2
184139,1216501,2,2.5,F du Plessis,4
184140,1216501,2,2.6,F du Plessis,0
184141,1216501,2,3.1,SR Watson,0
184142,1216501,2,3.2,SR Watson,4
184143,1216501,2,3.3,SR Watson,1
184144,1216501,2,3.4,F du Plessis,0
184145,1216501,2,3.5,AT Rayudu,1
184146,1216501,2,3.6,SR Watson,1
184147,1216501,2,4.1,SR Watson,0
184148,1216501,2,4.2,SR Watson,1
184150,1216501,2,4.4,AT Rayudu,4
184151,1216501,2,4.5,AT Rayudu,1
184152,1216501,2,4.6,SR Watson,1
184153,1216501,2,4.7,AT Rayudu,1
184154,1216501,2,5.1,AT Rayudu,1
184155,1216501,2,5.2,SR Watson,4
184156,1216501,2,5.3,SR Watson,6
184157,1216501,2,5.4,SR Watson,0
184158,1216501,2,5.5,SR Watson,1
184159,1216501,2,5.6,AT Rayudu,1
184245,1216542,1,0.1,DA Warner,0
184246,1216542,1,0.2,DA Warner,0
184247,1216542,1,0.3,DA Warner,0
184248,1216542,1,0.4,DA Warner,0
184249,1216542,1,0.5,DA Warner,0
184250,1216542,1,0.6,DA Warner,4
184251,1216542,1,0.7,DA Warner,4
184252,1216542,1,1.1,JM Bairstow,0
184253,1216542,1,1.2,JM Bairstow,4
184254,1216542,1,1.3,JM Bairstow,0
184255,1216542,1,1.4,JM Bairstow,1
184256,1216542,1,1.5,DA Warner,1
184257,1216542,1,1.6,JM Bairstow,0
184258,1216542,1,2.1,DA Warner,1
184259,1216542,1,2.2,JM Bairstow,1
184260,1216542,1,2.3,DA Warner,0
184261,1216542,1,2.4,DA Warner,4
184262,1216542,1,2.5,DA Warner,1
184263,1216542,1,2.6,JM Bairstow,0
184265,1216542,1,3.2,DA Warner,1
184266,1216542,1,3.3,JM Bairstow,4
184267,1216542,1,3.4,JM Bairstow,4
184268,1216542,1,3.5,JM Bairstow,0
184269,1216542,1,3.6,JM Bairstow,4
184270,1216542,1,3.7,JM Bairstow,1
184271,1216542,1,4.1,JM Bairstow,0
184272,1216542,1,4.2,JM Bairstow,3
184273,1216542,1,4.3,DA Warner,4
184274,1216542,1,4.4,DA Warner,4
184275,1216542,1,4.5,DA Warner,0
184276,1216542,1,4.6,DA Warner,0
184277,1216542,1,5.1,JM Bairstow,3
184278,1216542,1,5.2,DA Warner,1
184279,1216542,1,5.3,JM Bairstow,0
184280,1216542,1,5.4,JM Bairstow,1
184281,1216542,1,5.5,DA Warner,0
184282,1216542,1,5.6,DA Warner,1
184370,1216542,2,0.1,KL Rahul,1
184371,1216542,2,0.2,MA Agarwal,2
184372,1216542,2,0.3,MA Agarwal,0
184373,1216542,2,0.4,MA Agarwal,2
184374,1216542,2,0.5,MA Agarwal,4
184375,1216542,2,0.6,MA Agarwal,0
184376,1216542,2,1.1,KL Rahul,0
184377,1216542,2,1.2,KL Rahul,1
184378,1216542,2,1.3,MA Agarwal,1
184379,1216542,2,1.4,KL Rahul,0
184380,1216542,2,1.5,KL Rahul,2
184381,1216542,2,1.6,KL Rahul,1
184382,1216542,2,2.1,KL Rahul,1
184383,1216542,2,2.2,P Simran Singh,0
184384,1216542,2,2.3,P Simran Singh,1
184385,1216542,2,2.4,KL Rahul,0
184386,1216542,2,2.5,KL Rahul,2
184387,1216542,2,2.6,KL Rahul,2
184388,1216542,2,3.1,P Simran Singh,0
184389,1216542,2,3.2,P Simran Singh,1
184390,1216542,2,3.3,KL Rahul,1
184391,1216542,2,3.4,P Simran Singh,4
184392,1216542,2,3.5,P Simran Singh,1
184393,1216542,2,3.6,KL Rahul,0
184394,1216542,2,4.1,P Simran Singh,4
184395,1216542,2,4.2,P Simran Singh,0
184396,1216542,2,4.3,N Pooran,4
184397,1216542,2,4.4,N Pooran,0
184398,1216542,2,4.5,N Pooran,2
184399,1216542,2,4.6,N Pooran,0
184400,1216542,2,5.1,KL Rahul,0
184401,1216542,2,5.2,KL Rahul,0
184402,1216542,2,5.3,N Pooran,6
184403,1216542,2,5.4,N Pooran,0
184404,1216542,2,5.5,N Pooran,1
184405,1216542,2,5.6,KL Rahul,0
184473,1216500,1,0.1,PP Shaw,0
184474,1216500,1,0.2,PP Shaw,1
184475,1216500,1,0.3,S Dhawan,0
184476,1216500,1,0.4,S Dhawan,1
184477,1216500,1,0.5,PP Shaw,1
184478,1216500,1,0.6,S Dhawan,4
184479,1216500,1,1.1,PP Shaw,4
184480,1216500,1,1.2,PP Shaw,1
184481,1216500,1,1.3,S Dhawan,0
184482,1216500,1,1.4,SS Iyer,0
184483,1216500,1,1.5,SS Iyer,1
184484,1216500,1,1.6,PP Shaw,0
184485,1216500,1,2.1,SS Iyer,0
184486,1216500,1,2.2,SS Iyer,0
184487,1216500,1,2.3,SS Iyer,4
184488,1216500,1,2.4,SS Iyer,4
184489,1216500,1,2.5,SS Iyer,1
184490,1216500,1,2.6,PP Shaw,2
184491,1216500,1,2.7,PP Shaw,6
184492,1216500,1,3.1,SS Iyer,0
184493,1216500,1,3.2,SS Iyer,0
184494,1216500,1,3.3,SS Iyer,2
184495,1216500,1,3.4,SS Iyer,4
184496,1216500,1,3.5,SS Iyer,0
184498,1216500,1,3.7,SS Iyer,0
184499,1216500,1,4.1,PP Shaw,4
184500,1216500,1,4.2,PP Shaw,0
184501,1216500,1,4.3,SS Iyer,1
184502,1216500,1,4.4,RR Pant,0
184503,1216500,1,4.5,RR Pant,0
184504,1216500,1,4.6,RR Pant,0
184505,1216500,1,5.1,SS Iyer,0
184506,1216500,1,5.2,SS Iyer,4
184507,1216500,1,5.3,SS Iyer,1
184509,1216500,1,5.5,RR Pant,1
184510,1216500,1,5.6,SS Iyer,0
184511,1216500,1,5.7,MP Stoinis,1
184600,1216500,2,0.1,YBK Jaiswal,0
184601,1216500,2,0.2,YBK Jaiswal,1
184602,1216500,2,0.3,JC Buttler,0
184603,1216500,2,0.4,JC Buttler,4
